num_traces,guessing_entropy,success_rate
3878,165.67,0.0
3879,165.81,0.0
3880,165.97,0.0
3881,166.07,0.0
3882,166.06,0.0
3883,166.24,0.0
3884,166.54,0.0
3885,166.73,0.0
3886,166.59,0.0
3887,166.67,0.0
3888,166.7,0.0
3889,166.56,0.0
3890,166.37,0.0
3891,166.27,0.0
3892,166.18,0.0
3893,166.55,0.0
3894,166.59,0.0
3895,166.29,0.0
3896,166.13,0.0
3897,166.41,0.0
3898,166.35,0.0
3899,166.62,0.0
3900,166.35,0.0
3901,166.2,0.0
3902,166.03,0.0
3903,165.96,0.0
3904,165.91,0.0
3905,165.9,0.0
3906,165.81,0.0
3907,165.82,0.0
3908,165.93,0.0
3909,165.7,0.0
3910,165.52,0.0
3911,165.51,0.0
3912,165.6,0.0
3913,165.29,0.0
3914,165.3,0.0
3915,165.14,0.0
3916,165.15,0.0
3917,165.04,0.0
3918,165.1,0.0
3919,164.99,0.0
3920,165.11,0.0
3921,165.02,0.0
3922,164.98,0.0
3923,165.05,0.0
3924,164.83,0.0
3925,164.96,0.0
3926,164.91,0.0
3927,165.04,0.0
3928,165.07,0.0
3929,165.02,0.0
3930,164.81,0.0
3931,164.84,0.0
3932,164.9,0.0
3933,164.55,0.0
3934,164.46,0.0
3935,164.75,0.0
3936,164.73,0.0
3937,164.66,0.0
3938,164.72,0.0
3939,164.64,0.0
3940,164.38,0.0
3941,164.25,0.0
3942,164.06,0.0
3943,164.09,0.0
3944,164.04,0.0
3945,164.09,0.0
3946,164.04,0.0
3947,164.12,0.0
3948,164.24,0.0
3949,164.37,0.0
3950,164.41,0.0
3951,164.56,0.0
3952,164.36,0.0
3953,164.48,0.0
3954,164.73,0.0
3955,164.57,0.0
3956,164.48,0.0
3957,164.76,0.0
3958,164.65,0.0
3959,164.66,0.0
3960,164.87,0.0
3961,165.1,0.0
3962,165.25,0.0
3963,165.29,0.0
3964,165.28,0.0
3965,165.56,0.0
3966,165.52,0.0
3967,165.79,0.0
3968,165.82,0.0
3969,165.78,0.0
3970,165.65,0.0
3971,165.56,0.0
3972,165.33,0.0
3973,165.38,0.0
3974,165.54,0.0
3975,165.57,0.0
3976,165.64,0.0
3977,165.75,0.0
3978,165.83,0.0
3979,165.84,0.0
3980,165.82,0.0
3981,165.87,0.0
3982,165.96,0.0
3983,166.11,0.0
3984,165.93,0.0
3985,166.12,0.0
3986,166.36,0.0
3987,166.38,0.0
3988,166.56,0.0
3989,166.59,0.0
3990,166.37,0.0
3991,166.52,0.0
3992,166.61,0.0
3993,166.51,0.0
3994,166.44,0.0
3995,166.45,0.0
3996,166.18,0.0
3997,166.63,0.0
3998,166.65,0.0
3999,166.64,0.0
4000,166.55,0.0
4001,166.5,0.0
4002,166.46,0.0
4003,166.49,0.0
4004,166.57,0.0
4005,166.65,0.0
4006,166.72,0.0
4007,166.83,0.0
4008,166.89,0.0
4009,166.98,0.0
4010,166.52,0.0
4011,166.24,0.0
4012,166.26,0.0
4013,166.27,0.0
4014,166.48,0.0
4015,166.24,0.0
4016,166.29,0.0
4017,166.18,0.0
4018,166.24,0.0
4019,166.18,0.0
4020,166.49,0.0
4021,166.58,0.0
4022,166.62,0.0
4023,166.79,0.0
4024,166.84,0.0
4025,166.93,0.0
4026,167.17,0.0
4027,167.25,0.0
4028,167.32,0.0
4029,167.18,0.0
4030,167.13,0.0
4031,167.11,0.0
4032,167.06,0.0
4033,166.98,0.0
4034,166.97,0.0
4035,166.9,0.0
4036,166.8,0.0
4037,167.15,0.0
4038,167.18,0.0
4039,167.22,0.0
4040,167.06,0.0
4041,167.14,0.0
4042,166.88,0.0
4043,166.91,0.0
4044,166.99,0.0
4045,166.9,0.0
4046,167.06,0.0
4047,167.01,0.0
4048,166.85,0.0
4049,167.0,0.0
4050,166.89,0.0
4051,166.83,0.0
4052,166.71,0.0
4053,166.71,0.0
4054,166.66,0.0
4055,166.72,0.0
4056,166.59,0.0
4057,166.62,0.0
4058,166.72,0.0
4059,166.64,0.0
4060,166.93,0.0
4061,166.68,0.0
4062,166.56,0.0
4063,166.84,0.0
4064,166.65,0.0
4065,166.73,0.0
4066,166.51,0.0
4067,166.65,0.0
4068,166.61,0.0
4069,166.46,0.0
4070,166.71,0.0
4071,166.7,0.0
4072,166.69,0.0
4073,166.6,0.0
4074,166.83,0.0
4075,166.89,0.0
4076,166.81,0.0
4077,167.0,0.0
4078,166.95,0.0
4079,167.15,0.0
4080,167.12,0.0
4081,167.03,0.0
4082,167.31,0.0
4083,167.35,0.0
4084,167.32,0.0
4085,167.55,0.0
4086,167.64,0.0
4087,167.57,0.0
4088,167.41,0.0
4089,167.56,0.0
4090,167.57,0.0
4091,167.76,0.0
4092,167.51,0.0
4093,167.68,0.0
4094,167.77,0.0
4095,167.74,0.0
4096,167.62,0.0
4097,167.65,0.0
4098,167.41,0.0
4099,167.31,0.0
4100,167.3,0.0
4101,167.31,0.0
4102,167.59,0.0
4103,167.65,0.0
4104,167.91,0.0
4105,167.7,0.0
4106,167.5,0.0
4107,167.39,0.0
4108,167.34,0.0
4109,167.24,0.0
4110,167.21,0.0
4111,167.35,0.0
4112,167.23,0.0
4113,167.26,0.0
4114,167.46,0.0
4115,167.65,0.0
4116,167.49,0.0
4117,167.46,0.0
4118,167.3,0.0
4119,167.4,0.0
4120,167.16,0.0
4121,167.41,0.0
4122,167.45,0.0
4123,167.52,0.0
4124,167.6,0.0
4125,167.63,0.0
4126,167.68,0.0
4127,167.65,0.0
4128,167.67,0.0
4129,167.88,0.0
4130,167.88,0.0
4131,167.9,0.0
4132,167.87,0.0
4133,167.99,0.0
4134,168.04,0.0
4135,168.09,0.0
4136,168.01,0.0
4137,168.1,0.0
4138,168.02,0.0
4139,168.23,0.0
4140,168.17,0.0
4141,168.22,0.0
4142,168.22,0.0
4143,168.02,0.0
4144,168.01,0.0
4145,167.95,0.0
4146,168.06,0.0
4147,167.87,0.0
4148,168.07,0.0
4149,168.15,0.0
4150,168.2,0.0
4151,168.24,0.0
4152,167.96,0.0
4153,168.16,0.0
4154,168.1,0.0
4155,168.27,0.0
4156,168.36,0.0
4157,168.38,0.0
4158,168.33,0.0
4159,168.41,0.0
4160,168.53,0.0
4161,168.59,0.0
4162,168.54,0.0
4163,168.76,0.0
4164,168.85,0.0
4165,168.92,0.0
4166,168.79,0.0
4167,168.84,0.0
4168,168.92,0.0
4169,168.79,0.0
4170,168.68,0.0
4171,168.55,0.0
4172,168.23,0.0
4173,168.34,0.0
4174,168.27,0.0
4175,168.49,0.0
4176,168.6,0.0
4177,168.41,0.0
4178,168.13,0.0
4179,168.43,0.0
4180,168.32,0.0
4181,168.46,0.0
4182,168.5,0.0
4183,168.59,0.0
4184,168.54,0.0
4185,168.95,0.0
4186,168.79,0.0
4187,168.69,0.0
4188,168.51,0.0
4189,168.45,0.0
4190,168.37,0.0
4191,168.28,0.0
4192,168.21,0.0
4193,168.41,0.0
4194,168.36,0.0
4195,168.14,0.0
4196,168.07,0.0
4197,168.24,0.0
4198,168.16,0.0
4199,167.93,0.0
4200,167.72,0.0
4201,167.72,0.0
4202,167.71,0.0
4203,167.7,0.0
4204,167.81,0.0
4205,168.07,0.0
4206,167.92,0.0
4207,167.91,0.0
4208,167.99,0.0
4209,167.79,0.0
4210,168.15,0.0
4211,168.02,0.0
4212,167.75,0.0
4213,167.71,0.0
4214,167.85,0.0
4215,167.98,0.0
4216,167.79,0.0
4217,167.94,0.0
4218,167.79,0.0
4219,167.71,0.0
4220,167.73,0.0
4221,168.02,0.0
4222,168.35,0.0
4223,168.02,0.0
4224,167.89,0.0
4225,167.87,0.0
4226,167.99,0.0
4227,168.11,0.0
4228,168.2,0.0
4229,168.07,0.0
4230,168.39,0.0
4231,168.37,0.0
4232,168.53,0.0
4233,168.47,0.0
4234,168.35,0.0
4235,168.58,0.0
4236,168.51,0.0
4237,168.72,0.0
4238,168.61,0.0
4239,168.82,0.0
4240,168.55,0.0
4241,168.53,0.0
4242,168.45,0.0
4243,168.71,0.0
4244,168.89,0.0
4245,168.93,0.0
4246,169.02,0.0
4247,168.93,0.0
4248,168.98,0.0
4249,169.06,0.0
4250,168.96,0.0
4251,168.77,0.0
4252,168.78,0.0
4253,168.58,0.0
4254,168.63,0.0
4255,168.46,0.0
4256,168.71,0.0
4257,168.89,0.0
4258,168.94,0.0
4259,168.87,0.0
4260,168.82,0.0
4261,169.11,0.0
4262,168.86,0.0
4263,168.92,0.0
4264,168.88,0.0
4265,168.84,0.0
4266,168.92,0.0
4267,168.91,0.0
4268,168.85,0.0
4269,168.73,0.0
4270,169.02,0.0
4271,168.75,0.0
4272,168.42,0.0
4273,168.41,0.0
4274,168.84,0.0
4275,168.7,0.0
4276,169.31,0.0
4277,169.21,0.0
4278,169.16,0.0
4279,169.37,0.0
4280,169.24,0.0
4281,169.41,0.0
4282,169.56,0.0
4283,169.41,0.0
4284,169.28,0.0
4285,168.89,0.0
4286,168.8,0.0
4287,168.84,0.0
4288,168.54,0.0
4289,168.43,0.0
4290,168.41,0.0
4291,168.29,0.0
4292,168.79,0.0
4293,168.56,0.0
4294,168.77,0.0
4295,168.74,0.0
4296,168.83,0.0
4297,168.88,0.0
4298,168.96,0.0
4299,168.99,0.0
4300,168.84,0.0
4301,168.86,0.0
4302,168.75,0.0
4303,168.74,0.0
4304,168.62,0.0
4305,168.77,0.0
4306,168.84,0.0
4307,168.61,0.0
4308,168.54,0.0
4309,168.64,0.0
4310,168.29,0.0
4311,168.36,0.0
4312,168.36,0.0
4313,167.98,0.0
4314,168.05,0.0
4315,168.0,0.0
4316,167.77,0.0
4317,167.96,0.0
4318,167.64,0.0
4319,167.79,0.0
4320,167.46,0.0
4321,167.66,0.0
4322,167.52,0.0
4323,167.54,0.0
4324,167.96,0.0
4325,167.8,0.0
4326,167.6,0.0
4327,167.68,0.0
4328,167.67,0.0
4329,167.59,0.0
4330,167.44,0.0
4331,167.52,0.0
4332,167.55,0.0
4333,167.36,0.0
4334,167.31,0.0
4335,167.37,0.0
4336,167.25,0.0
4337,167.33,0.0
4338,167.23,0.0
4339,167.38,0.0
4340,167.51,0.0
4341,167.34,0.0
4342,167.19,0.0
4343,167.44,0.0
4344,167.76,0.0
4345,167.69,0.0
4346,167.61,0.0
4347,167.58,0.0
4348,167.74,0.0
4349,167.42,0.0
4350,167.57,0.0
4351,167.59,0.0
4352,167.21,0.0
4353,167.33,0.0
4354,167.26,0.0
4355,167.53,0.0
4356,167.68,0.0
4357,167.54,0.0
4358,167.63,0.0
4359,167.52,0.0
4360,167.65,0.0
4361,167.52,0.0
4362,167.31,0.0
4363,167.16,0.0
4364,167.47,0.0
4365,167.38,0.0
4366,167.42,0.0
4367,167.38,0.0
4368,167.16,0.0
4369,166.99,0.0
4370,167.15,0.0
4371,167.2,0.0
4372,166.78,0.0
4373,166.87,0.0
4374,166.6,0.0
4375,166.57,0.0
4376,166.4,0.0
4377,166.47,0.0
4378,166.72,0.0
4379,166.71,0.0
4380,166.89,0.0
4381,166.95,0.0
4382,167.25,0.0
4383,167.24,0.0
4384,167.28,0.0
4385,167.42,0.0
4386,167.68,0.0
4387,167.53,0.0
4388,167.41,0.0
4389,167.68,0.0
4390,167.67,0.0
4391,167.6,0.0
4392,167.6,0.0
4393,167.54,0.0
4394,168.0,0.0
4395,167.97,0.0
4396,167.74,0.0
4397,167.7,0.0
4398,167.9,0.0
4399,167.9,0.0
4400,167.88,0.0
4401,167.81,0.0
4402,167.85,0.0
4403,168.05,0.0
4404,168.2,0.0
4405,168.47,0.0
4406,168.51,0.0
4407,168.74,0.0
4408,168.71,0.0
4409,168.86,0.0
4410,168.82,0.0
4411,168.93,0.0
4412,168.57,0.0
4413,168.63,0.0
4414,168.69,0.0
4415,168.95,0.0
4416,168.77,0.0
4417,168.85,0.0
4418,168.83,0.0
4419,168.9,0.0
4420,168.78,0.0
4421,169.0,0.0
4422,169.08,0.0
4423,168.89,0.0
4424,169.06,0.0
4425,169.22,0.0
4426,169.61,0.0
4427,169.56,0.0
4428,169.45,0.0
4429,169.5,0.0
4430,169.72,0.0
4431,169.64,0.0
4432,169.65,0.0
4433,169.93,0.0
4434,169.85,0.0
4435,169.66,0.0
4436,169.79,0.0
4437,169.73,0.0
4438,169.99,0.0
4439,169.81,0.0
4440,169.58,0.0
4441,169.45,0.0
4442,169.46,0.0
4443,169.5,0.0
4444,169.58,0.0
4445,169.5,0.0
4446,169.78,0.0
4447,169.63,0.0
4448,169.73,0.0
4449,169.81,0.0
4450,169.53,0.0
4451,169.74,0.0
4452,169.58,0.0
4453,169.74,0.0
4454,169.93,0.0
4455,169.95,0.0
4456,170.08,0.0
4457,170.15,0.0
4458,170.07,0.0
4459,169.97,0.0
4460,169.94,0.0
4461,170.19,0.0
4462,170.41,0.0
4463,169.99,0.0
4464,170.13,0.0
4465,170.12,0.0
4466,170.08,0.0
4467,170.33,0.0
4468,170.06,0.0
4469,170.07,0.0
4470,169.91,0.0
4471,169.74,0.0
4472,169.8,0.0
4473,169.88,0.0
4474,169.91,0.0
4475,169.72,0.0
4476,169.62,0.0
4477,169.71,0.0
4478,169.7,0.0
4479,169.54,0.0
4480,169.87,0.0
4481,169.77,0.0
4482,169.61,0.0
4483,169.48,0.0
4484,169.65,0.0
4485,169.34,0.0
4486,169.51,0.0
4487,169.62,0.0
4488,169.4,0.0
4489,169.22,0.0
4490,169.42,0.0
4491,169.35,0.0
4492,169.61,0.0
4493,169.65,0.0
4494,169.38,0.0
4495,169.61,0.0
4496,169.53,0.0
4497,169.29,0.0
4498,169.36,0.0
4499,169.49,0.0
4500,169.59,0.0
4501,169.56,0.0
4502,169.62,0.0
4503,169.57,0.0
4504,169.61,0.0
4505,169.6,0.0
4506,169.62,0.0
4507,169.55,0.0
4508,169.57,0.0
4509,169.55,0.0
4510,169.61,0.0
4511,169.53,0.0
4512,169.92,0.0
4513,169.98,0.0
4514,170.02,0.0
4515,169.99,0.0
4516,170.0,0.0
4517,170.03,0.0
4518,170.34,0.0
4519,170.2,0.0
4520,170.2,0.0
4521,170.39,0.0
4522,170.21,0.0
4523,169.87,0.0
4524,169.93,0.0
4525,169.56,0.0
4526,169.86,0.0
4527,169.89,0.0
4528,170.04,0.0
4529,169.74,0.0
4530,169.63,0.0
4531,169.78,0.0
4532,170.04,0.0
4533,170.2,0.0
4534,170.26,0.0
4535,170.42,0.0
4536,170.41,0.0
4537,170.56,0.0
4538,170.56,0.0
4539,170.42,0.0
4540,170.48,0.0
4541,170.41,0.0
4542,170.47,0.0
4543,170.58,0.0
4544,170.72,0.0
4545,170.72,0.0
4546,170.64,0.0
4547,170.6,0.0
4548,170.83,0.0
4549,170.81,0.0
4550,170.8,0.0
4551,170.68,0.0
4552,170.55,0.0
4553,170.84,0.0
4554,170.99,0.0
4555,171.29,0.0
4556,171.13,0.0
4557,171.27,0.0
4558,171.09,0.0
4559,170.98,0.0
4560,171.12,0.0
4561,171.63,0.0
4562,171.46,0.0
4563,171.59,0.0
4564,171.5,0.0
4565,171.47,0.0
4566,171.37,0.0
4567,171.46,0.0
4568,171.54,0.0
4569,171.58,0.0
4570,171.59,0.0
4571,171.58,0.0
4572,171.51,0.0
4573,171.63,0.0
4574,171.67,0.0
4575,171.71,0.0
4576,171.64,0.0
4577,171.59,0.0
4578,171.64,0.0
4579,171.71,0.0
4580,171.71,0.0
4581,171.87,0.0
4582,171.93,0.0
4583,172.01,0.0
4584,171.83,0.0
4585,171.94,0.0
4586,172.22,0.0
4587,172.17,0.0
4588,172.29,0.0
4589,172.3,0.0
4590,172.54,0.0
4591,172.38,0.0
4592,172.37,0.0
4593,172.14,0.0
4594,171.94,0.0
4595,171.9,0.0
4596,172.12,0.0
4597,171.99,0.0
4598,172.03,0.0
4599,171.99,0.0
4600,172.1,0.0
4601,172.01,0.0
4602,172.02,0.0
4603,171.98,0.0
4604,171.99,0.0
4605,172.04,0.0
4606,172.08,0.0
4607,171.86,0.0
4608,171.8,0.0
4609,171.6,0.0
4610,171.49,0.0
4611,171.39,0.0
4612,171.54,0.0
4613,171.4,0.0
4614,171.23,0.0
4615,171.12,0.0
4616,170.96,0.0
4617,170.84,0.0
4618,171.0,0.0
4619,170.97,0.0
4620,170.83,0.0
4621,170.77,0.0
4622,170.84,0.0
4623,170.7,0.0
4624,170.65,0.0
4625,170.5,0.0
4626,170.44,0.0
4627,170.35,0.0
4628,170.4,0.0
4629,170.29,0.0
4630,170.52,0.0
4631,170.53,0.0
4632,170.54,0.0
4633,170.31,0.0
4634,170.24,0.0
4635,170.5,0.0
4636,170.36,0.0
4637,170.27,0.0
4638,170.21,0.0
4639,169.84,0.0
4640,170.17,0.0
4641,170.02,0.0
4642,170.05,0.0
4643,169.93,0.0
4644,170.02,0.0
4645,170.03,0.0
4646,170.07,0.0
4647,169.9,0.0
4648,169.83,0.0
4649,169.97,0.0
4650,169.84,0.0
4651,169.91,0.0
4652,169.99,0.0
4653,169.75,0.0
4654,169.84,0.0
4655,169.66,0.0
4656,169.79,0.0
4657,169.69,0.0
4658,169.83,0.0
4659,169.84,0.0
4660,169.64,0.0
4661,169.53,0.0
4662,169.89,0.0
4663,169.81,0.0
4664,169.87,0.0
4665,170.17,0.0
4666,170.15,0.0
4667,170.07,0.0
4668,169.84,0.0
4669,169.91,0.0
4670,169.99,0.0
4671,169.86,0.0
4672,169.84,0.0
4673,169.63,0.0
4674,169.96,0.0
4675,170.07,0.0
4676,169.97,0.0
4677,170.01,0.0
4678,169.72,0.0
4679,169.83,0.0
4680,169.81,0.0
4681,169.69,0.0
4682,169.69,0.0
4683,169.91,0.0
4684,169.86,0.0
4685,169.83,0.0
4686,170.03,0.0
4687,169.95,0.0
4688,170.09,0.0
4689,169.76,0.0
4690,169.63,0.0
4691,169.86,0.0
4692,169.79,0.0
4693,169.67,0.0
4694,169.81,0.0
4695,169.79,0.0
4696,170.0,0.0
4697,169.84,0.0
4698,169.88,0.0
4699,169.83,0.0
4700,169.78,0.0
4701,169.83,0.0
4702,170.06,0.0
4703,169.94,0.0
4704,169.93,0.0
4705,169.67,0.0
4706,169.75,0.0
4707,169.8,0.0
4708,169.88,0.0
4709,169.67,0.0
4710,169.62,0.0
4711,169.64,0.0
4712,169.96,0.0
4713,169.85,0.0
4714,169.94,0.0
4715,169.8,0.0
4716,169.87,0.0
4717,169.83,0.0
4718,169.71,0.0
4719,169.69,0.0
4720,169.81,0.0
4721,169.99,0.0
4722,170.11,0.0
4723,170.08,0.0
4724,170.2,0.0
4725,170.04,0.0
4726,169.82,0.0
4727,169.83,0.0
4728,169.82,0.0
4729,169.72,0.0
4730,169.74,0.0
4731,169.8,0.0
4732,169.75,0.0
4733,169.61,0.0
4734,169.67,0.0
4735,169.81,0.0
4736,169.56,0.0
4737,169.52,0.0
4738,169.24,0.0
4739,169.39,0.0
4740,169.51,0.0
4741,169.58,0.0
4742,169.54,0.0
4743,169.71,0.0
4744,169.6,0.0
4745,169.51,0.0
4746,169.47,0.0
4747,169.36,0.0
4748,169.37,0.0
4749,169.1,0.0
4750,169.18,0.0
4751,169.09,0.0
4752,169.36,0.0
4753,169.38,0.0
4754,169.31,0.0
4755,169.39,0.0
4756,169.58,0.0
4757,169.66,0.0
4758,169.72,0.0
4759,169.71,0.0
4760,169.73,0.0
4761,169.65,0.0
4762,169.75,0.0
4763,169.57,0.0
4764,169.39,0.0
4765,169.31,0.0
4766,169.29,0.0
4767,169.46,0.0
4768,169.08,0.0
4769,168.95,0.0
4770,168.98,0.0
4771,168.76,0.0
4772,168.63,0.0
4773,168.64,0.0
4774,168.95,0.0
4775,169.02,0.0
4776,168.98,0.0
4777,169.04,0.0
4778,168.96,0.0
4779,169.09,0.0
4780,169.01,0.0
4781,169.09,0.0
4782,169.22,0.0
4783,169.27,0.0
4784,169.1,0.0
4785,169.15,0.0
4786,169.1,0.0
4787,168.84,0.0
4788,168.99,0.0
4789,168.92,0.0
4790,169.12,0.0
4791,168.94,0.0
4792,169.01,0.0
4793,169.0,0.0
4794,168.72,0.0
4795,168.62,0.0
4796,169.03,0.0
4797,169.12,0.0
4798,169.36,0.0
4799,169.36,0.0
4800,169.39,0.0
4801,169.33,0.0
4802,169.63,0.0
4803,169.55,0.0
4804,169.34,0.0
4805,169.44,0.0
4806,169.4,0.0
4807,169.44,0.0
4808,169.39,0.0
4809,169.22,0.0
4810,169.05,0.0
4811,168.97,0.0
4812,169.11,0.0
4813,168.91,0.0
4814,168.84,0.0
4815,169.09,0.0
4816,168.95,0.0
4817,168.88,0.0
4818,169.05,0.0
4819,168.98,0.0
4820,168.98,0.0
4821,168.96,0.0
4822,169.12,0.0
4823,169.14,0.0
4824,169.09,0.0
4825,169.18,0.0
4826,169.23,0.0
4827,168.97,0.0
4828,168.9,0.0
4829,169.01,0.0
4830,168.91,0.0
4831,168.85,0.0
4832,168.97,0.0
4833,169.07,0.0
4834,169.14,0.0
4835,168.89,0.0
4836,169.12,0.0
4837,169.03,0.0
4838,169.16,0.0
4839,169.32,0.0
4840,169.54,0.0
4841,169.35,0.0
4842,169.36,0.0
4843,169.23,0.0
4844,169.08,0.0
4845,168.95,0.0
4846,168.83,0.0
4847,168.85,0.0
4848,169.07,0.0
4849,169.05,0.0
4850,169.06,0.0
4851,169.07,0.0
4852,169.24,0.0
4853,169.14,0.0
4854,169.23,0.0
4855,169.19,0.0
4856,169.18,0.0
4857,169.29,0.0
4858,169.33,0.0
4859,168.98,0.0
4860,169.17,0.0
4861,169.4,0.0
4862,169.25,0.0
4863,169.08,0.0
4864,169.16,0.0
4865,168.87,0.0
4866,169.0,0.0
4867,169.06,0.0
4868,168.89,0.0
4869,168.51,0.0
4870,168.72,0.0
4871,168.66,0.0
4872,168.82,0.0
4873,169.03,0.0
4874,169.12,0.0
4875,168.99,0.0
4876,169.06,0.0
4877,168.74,0.0
4878,168.87,0.0
4879,168.98,0.0
4880,168.89,0.0
4881,168.64,0.0
4882,168.68,0.0
4883,168.65,0.0
4884,168.79,0.0
4885,168.83,0.0
4886,168.7,0.0
4887,168.83,0.0
4888,168.95,0.0
4889,169.03,0.0
4890,169.13,0.0
4891,169.33,0.0
4892,169.29,0.0
4893,169.36,0.0
4894,169.33,0.0
4895,169.39,0.0
4896,169.14,0.0
4897,169.06,0.0
4898,169.02,0.0
4899,169.26,0.0
4900,169.15,0.0
4901,169.36,0.0
4902,169.31,0.0
4903,169.32,0.0
4904,169.11,0.0
4905,168.75,0.0
4906,168.79,0.0
4907,168.82,0.0
4908,169.12,0.0
4909,169.25,0.0
4910,169.16,0.0
4911,169.17,0.0
4912,169.13,0.0
4913,169.01,0.0
4914,168.82,0.0
4915,168.93,0.0
4916,168.74,0.0
4917,168.92,0.0
4918,168.82,0.0
4919,168.91,0.0
4920,169.04,0.0
4921,169.06,0.0
4922,169.12,0.0
4923,169.03,0.0
4924,169.01,0.0
4925,168.9,0.0
4926,168.78,0.0
4927,168.99,0.0
4928,169.11,0.0
4929,168.98,0.0
4930,169.05,0.0
4931,169.24,0.0
4932,169.12,0.0
4933,169.0,0.0
4934,168.88,0.0
4935,168.97,0.0
4936,169.14,0.0
4937,169.22,0.0
4938,168.92,0.0
4939,168.89,0.0
4940,169.14,0.0
4941,169.22,0.0
4942,169.33,0.0
4943,169.06,0.0
4944,169.29,0.0
4945,169.22,0.0
4946,169.37,0.0
4947,169.34,0.0
4948,169.52,0.0
4949,169.4,0.0
4950,169.39,0.0
4951,169.47,0.0
4952,169.51,0.0
4953,169.62,0.0
4954,169.55,0.0
4955,169.59,0.0
4956,169.71,0.0
4957,169.61,0.0
4958,169.66,0.0
4959,169.85,0.0
4960,169.79,0.0
4961,169.49,0.0
4962,169.74,0.0
4963,169.63,0.0
4964,169.83,0.0
4965,169.83,0.0
4966,169.79,0.0
4967,169.92,0.0
4968,169.76,0.0
4969,169.79,0.0
4970,169.81,0.0
4971,169.38,0.0
4972,169.61,0.0
4973,169.55,0.0
4974,169.68,0.0
4975,169.67,0.0
4976,169.87,0.0
4977,169.6,0.0
4978,169.46,0.0
4979,169.59,0.0
4980,169.6,0.0
4981,169.67,0.0
4982,169.83,0.0
4983,169.89,0.0
4984,170.13,0.0
4985,170.21,0.0
4986,170.16,0.0
4987,170.18,0.0
4988,170.11,0.0
4989,170.16,0.0
4990,170.15,0.0
4991,170.29,0.0
4992,170.09,0.0
4993,170.02,0.0
4994,170.11,0.0
4995,170.03,0.0
4996,170.09,0.0
4997,169.9,0.0
4998,169.99,0.0
4999,170.15,0.0
5000,170.13,0.0
5001,170.07,0.0
5002,169.99,0.0
5003,170.08,0.0
5004,170.11,0.0
5005,170.19,0.0
5006,170.28,0.0
5007,170.18,0.0
5008,170.18,0.0
5009,170.31,0.0
5010,170.14,0.0
5011,170.11,0.0
5012,170.14,0.0
5013,170.29,0.0
5014,170.2,0.0
5015,170.27,0.0
5016,170.58,0.0
5017,170.3,0.0
5018,170.26,0.0
5019,170.69,0.0
5020,170.72,0.0
5021,170.82,0.0
5022,170.99,0.0
5023,170.9,0.0
5024,170.59,0.0
5025,170.66,0.0
5026,170.67,0.0
5027,170.85,0.0
5028,170.69,0.0
5029,170.59,0.0
5030,170.55,0.0
5031,170.59,0.0
5032,170.61,0.0
5033,170.62,0.0
5034,170.67,0.0
5035,170.68,0.0
5036,170.51,0.0
5037,170.67,0.0
5038,170.67,0.0
5039,170.76,0.0
5040,170.62,0.0
5041,170.57,0.0
5042,170.71,0.0
5043,170.51,0.0
5044,170.41,0.0
5045,170.33,0.0
5046,170.31,0.0
5047,170.27,0.0
5048,170.15,0.0
5049,170.15,0.0
5050,169.89,0.0
5051,169.58,0.0
5052,169.62,0.0
5053,169.98,0.0
5054,169.64,0.0
5055,169.74,0.0
5056,169.88,0.0
5057,169.79,0.0
5058,169.72,0.0
5059,169.21,0.0
5060,169.56,0.0
5061,169.64,0.0
5062,169.72,0.0
5063,169.87,0.0
5064,170.18,0.0
5065,169.89,0.0
5066,169.79,0.0
5067,169.95,0.0
5068,169.56,0.0
5069,169.67,0.0
5070,169.6,0.0
5071,169.57,0.0
5072,169.69,0.0
5073,169.7,0.0
5074,169.87,0.0
5075,169.86,0.0
5076,170.05,0.0
5077,170.04,0.0
5078,170.05,0.0
5079,170.01,0.0
5080,170.13,0.0
5081,170.14,0.0
5082,169.97,0.0
5083,170.09,0.0
5084,169.95,0.0
5085,169.51,0.0
5086,169.73,0.0
5087,169.92,0.0
5088,169.94,0.0
5089,169.96,0.0
5090,169.72,0.0
5091,169.56,0.0
5092,169.42,0.0
5093,169.51,0.0
5094,169.63,0.0
5095,169.41,0.0
5096,169.24,0.0
5097,169.32,0.0
5098,169.17,0.0
5099,169.07,0.0
5100,169.05,0.0
5101,169.18,0.0
5102,169.16,0.0
5103,169.01,0.0
5104,168.84,0.0
5105,169.01,0.0
5106,169.07,0.0
5107,169.15,0.0
5108,169.14,0.0
5109,168.89,0.0
5110,168.93,0.0
5111,169.02,0.0
5112,169.31,0.0
5113,169.36,0.0
5114,169.25,0.0
5115,169.13,0.0
5116,169.17,0.0
5117,169.39,0.0
5118,169.29,0.0
5119,169.38,0.0
5120,169.44,0.0
5121,169.39,0.0
5122,169.67,0.0
5123,169.71,0.0
5124,169.51,0.0
5125,169.44,0.0
5126,169.6,0.0
5127,169.71,0.0
5128,169.83,0.0
5129,169.89,0.0
5130,169.83,0.0
5131,169.76,0.0
5132,170.03,0.0
5133,170.04,0.0
5134,169.9,0.0
5135,170.0,0.0
5136,169.94,0.0
5137,169.99,0.0
5138,170.04,0.0
5139,169.69,0.0
5140,169.88,0.0
5141,170.14,0.0
5142,170.19,0.0
5143,170.12,0.0
5144,170.21,0.0
5145,170.32,0.0
5146,170.16,0.0
5147,170.44,0.0
5148,170.5,0.0
